-0.721561,-0.966485,0.631625,0
-0.721561,-0.966485,0.631625,0
-0.721561,-0.966485,0.631625,0
-0.721561,-0.966485,0.631625,0
-0.721561,-0.966485,0.622921,0
-0.721561,-0.966485,0.631625,0
-0.721561,-0.966485,0.622921,0
-0.721561,-0.966485,0.631625,0
-0.721561,-0.966485,0.631625,0
-0.721561,-0.966485,0.631625,0
-0.721561,-0.966485,0.631625,0
-0.721561,-0.966485,0.631625,0
-0.721561,-0.966485,0.631625,0
-0.721561,-0.966485,0.631625,0
-0.721561,-0.966485,0.631625,0
-0.721561,-0.966485,0.622921,0
-0.721561,-0.966485,0.622921,0
-0.721561,-0.966485,0.622921,0
-0.721561,-0.966485,0.622921,0
-0.721561,-0.966485,0.622921,0
-0.721561,1.03451,-1.58789,0
-0.721561,1.03451,-1.58789,0
-0.721561,1.03451,-1.58789,0
-0.721561,1.03451,-1.58789,0
-0.721561,1.03451,-1.58789,0
-0.721561,1.03451,-1.58789,0
-0.721561,1.03451,-1.58789,0
-0.721561,1.03451,-1.58789,0
-0.721561,1.03451,-1.58789,0
-0.721561,1.03451,-1.58789,0
-0.721561,1.03451,-1.58789,0
-0.721561,1.03451,-1.58789,0
-0.721561,1.03451,-1.58789,0
-0.721561,-0.966485,0.631625,0
-0.721561,-0.966485,0.622921,0
-0.721561,-0.966485,0.631625,0
-0.721561,-0.966485,0.622921,0
-0.721561,-0.966485,0.631625,0
-0.721561,-0.966485,0.622921,0
-0.721561,-0.966485,0.631625,0
-0.721561,-0.966485,0.622921,0
-0.721561,-0.966485,0.631625,0
-0.721561,-0.966485,0.622921,0
-0.721561,-0.966485,0.631625,0
-0.721561,1.03451,-1.58789,0
-0.721561,1.03451,-1.58789,0
-0.721561,1.03451,-1.58789,0
-0.721561,1.03451,-1.58789,0
-0.721561,1.03451,-1.58789,0
-0.721561,1.03451,-1.58789,0
-0.721561,1.03451,-1.58789,0
-0.721561,1.03451,-1.58789,0
-0.721561,1.03451,-1.58789,0
-0.721561,1.03451,-1.58789,0
-0.721561,1.03451,-1.58789,0
-0.721561,1.03451,-1.58789,0
-0.721561,1.03451,-1.58789,0
-0.721561,1.03451,-1.58789,0
-0.721561,-0.966485,0.622921,0
-0.721561,-0.966485,0.622921,0
-0.721561,-0.966485,0.622921,0
-0.721561,-0.966485,0.631625,0
-0.721561,-0.966485,0.622921,0
-0.721561,-0.966485,0.631625,0
-0.721561,-0.966485,0.622921,0
-0.721561,-0.966485,0.631625,0
-0.721561,-0.966485,0.622921,0
-0.721561,-0.966485,0.631625,0
-0.721561,-0.966485,0.631625,0
-0.721561,-0.966485,0.631625,0
-0.721561,-0.966485,0.631625,0
-0.721561,-0.966485,0.631625,0
-0.721561,1.03451,-1.58789,0
-0.721561,1.03451,-1.58789,0
-0.721561,1.03451,-1.58789,0
-0.721561,1.03451,-1.58789,0
-0.721561,1.03451,-1.58789,0
-0.721561,1.03451,-1.58789,0
-0.721561,1.03451,-1.58789,0
-0.721561,1.03451,-1.58789,0
-0.721561,1.03451,-1.58789,0
-0.721561,1.03451,-1.58789,0
-0.721561,1.03451,-1.58789,0
-0.721561,1.03451,-1.58789,0
-0.721561,1.03451,-1.58789,0
-0.721561,1.03451,-1.58789,0
-0.721561,1.03451,-1.58789,0
-0.721561,1.03451,-1.58789,0
-0.721561,1.03451,-1.58789,0
-0.721561,1.03451,-1.58789,0
-0.721561,1.03451,-1.58789,0
1.38739,1.03451,0.622921,0
1.38739,1.03451,0.622921,0
-0.721561,-0.966485,0.622921,0
-0.721561,-0.966485,0.622921,0
-0.721561,-0.966485,0.622921,0
-0.721561,-0.966485,0.622921,0
-0.721561,-0.966485,0.631625,0
-0.721561,-0.966485,0.622921,0
-0.721561,-0.966485,0.631625,0
-0.721561,-0.966485,0.622921,0
-0.721561,-0.966485,0.631625,0
-0.721561,-0.966485,0.622921,0
-0.721561,-0.966485,0.631625,0
-0.721561,1.03451,-1.58789,0
-0.721561,1.03451,-1.58789,0
-0.721561,1.03451,-1.58789,0
-0.721561,1.03451,-1.58789,0
-0.721561,1.03451,-1.58789,0
-0.721561,1.03451,-1.58789,0
-0.721561,1.03451,-1.58789,0
-0.721561,1.03451,-1.58789,0
-0.721561,1.03451,-1.58789,0
-0.721561,1.03451,-1.58789,0
-0.721561,1.03451,-1.58789,0
-0.721561,1.03451,-1.58789,0
-0.721561,1.03451,-1.58789,0
-0.721561,1.03451,-1.58789,0
-0.721561,1.03451,-1.58789,0
-0.721561,1.03451,-1.58789,0
-0.721561,1.03451,-1.58789,0
-0.721561,1.03451,-1.58789,0
1.38739,1.03451,0.631625,0
1.38739,1.03451,0.622921,0
1.38739,1.03451,0.631625,0
-0.721561,-0.966485,0.622921,0
-0.721561,-0.966485,0.631625,0
-0.721561,-0.966485,0.631625,0
-0.721561,-0.966485,0.631625,0
-0.721561,-0.966485,0.631625,0
-0.721561,-0.966485,0.631625,0
-0.721561,-0.966485,0.631625,0
-0.721561,-0.966485,0.631625,0
-0.721561,-0.966485,0.631625,0
-0.721561,1.03451,-1.58789,0
-0.721561,1.03451,-1.58789,0
-0.721561,1.03451,-1.58789,0
-0.721561,1.03451,-1.58789,0
-0.721561,1.03451,-1.58789,0
-0.721561,1.03451,-1.58789,0
-0.721561,1.03451,-1.58789,0
-0.721561,1.03451,-1.58789,0
-0.721561,1.03451,-1.58789,0
-0.721561,1.03451,-1.58789,0
-0.721561,1.03451,-1.58789,0
-0.721561,1.03451,-1.58789,0
-0.721561,1.03451,-1.58789,0
-0.721561,1.03451,-1.58789,0
-0.721561,1.03451,-1.58789,0
-0.721561,1.03451,-1.58789,0
-0.721561,1.03451,-1.58789,0
-0.721561,1.03451,-1.58789,0
-0.721561,1.03451,-1.58789,0
1.37912,1.03451,0.622921,0
1.38739,1.03451,0.622921,0
1.37912,1.03451,0.622921,0
1.38739,1.03451,0.622921,0
1.37912,1.03451,0.622921,0
-0.721561,-0.966485,0.622921,0
-0.721561,-0.966485,0.622921,0
-0.721561,-0.966485,0.622921,0
-0.721561,-0.966485,0.631625,0
-0.721561,-0.966485,0.622921,0
-0.721561,-0.966485,0.631625,0
-0.721561,-0.966485,0.631625,0
-0.721561,-0.966485,0.631625,0
-0.721561,-0.966485,0.631625,0
-0.721561,1.03451,-1.58789,0
-0.721561,1.03451,-1.58789,0
-0.721561,1.03451,-1.58789,0
-0.721561,1.03451,-1.58789,0
-0.721561,1.03451,-1.58789,0
-0.721561,1.03451,-1.58789,0
-0.721561,1.03451,-1.58789,0
-0.721561,1.03451,-1.58789,0
-0.721561,1.03451,-1.58789,0
-0.721561,1.03451,-1.58789,0
-0.721561,1.03451,-1.58789,0
-0.721561,1.03451,-1.58789,0
-0.721561,1.03451,-1.58789,0
-0.721561,1.03451,-1.58789,0
-0.721561,1.03451,-1.58789,0
-0.721561,1.03451,-1.58789,0
-0.721561,1.03451,-1.58789,0
-0.721561,1.03451,-1.58789,0
1.38739,1.03451,0.631625,0
1.38739,1.03451,0.631625,0
1.38739,1.03451,0.631625,0
1.38739,1.03451,0.631625,0
-0.721561,-0.966485,0.622921,0
-0.721561,-0.966485,0.631625,0
-0.721561,-0.966485,0.622921,0
-0.721561,-0.966485,0.631625,0
-0.721561,-0.966485,0.631625,0
-0.721561,-0.966485,0.631625,0
-0.721561,-0.966485,0.631625,0
-0.721561,-0.966485,0.631625,0
-0.721561,-0.966485,0.631625,0
-0.721561,1.03451,-1.58789,0
-0.721561,1.03451,-1.58789,0
-0.721561,1.03451,-1.58789,0
-0.721561,1.03451,-1.58789,0
-0.721561,1.03451,-1.58789,0
-0.721561,1.03451,-1.58789,0
-0.721561,1.03451,-1.58789,0
-0.721561,1.03451,-1.58789,0
-0.721561,1.03451,-1.58789,0
-0.721561,1.03451,-1.58789,0
-0.721561,1.03451,-1.58789,0
-0.721561,1.03451,-1.58789,0
-0.721561,1.03451,-1.58789,0
-0.721561,1.03451,-1.58789,0
-0.721561,1.03451,-1.58789,0
-0.721561,1.03451,-1.58789,0
-0.721561,1.03451,-1.58789,0
-0.721561,1.03451,-1.58789,0
1.38739,1.03451,0.622921,0
1.37912,1.03451,0.622921,0
1.38739,1.03451,0.622921,0
1.37912,1.03451,0.622921,0
1.38739,1.03451,0.622921,0
-0.721561,-0.966485,0.622921,0
-0.721561,-0.966485,0.622921,0
-0.721561,-0.966485,0.622921,0
-0.721561,-0.966485,0.622921,0
-0.721561,-0.966485,0.631625,0
-0.721561,-0.966485,0.622921,0
-0.721561,-0.966485,0.631625,0
-0.721561,1.03451,-1.58789,0
-0.721561,1.03451,-1.58789,0
-0.721561,1.03451,-1.58789,0
-0.721561,1.03451,-1.58789,0
-0.721561,1.03451,-1.58789,0
-0.721561,1.03451,-1.58789,0
-0.721561,1.03451,-1.58789,0
-0.721561,1.03451,-1.58789,0
-0.721561,1.03451,-1.58789,0
-0.721561,1.03451,-1.58789,0
-0.721561,1.03451,-1.58789,0
-0.721561,1.03451,-1.58789,0
-0.721561,1.03451,-1.58789,0
-0.721561,1.03451,-1.58789,0
1.38739,1.03451,0.631625,0
1.38739,1.03451,0.631625,0
1.38739,1.03451,0.631625,0
